X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600472.2416,3628680.5269,27.1024,26.3834,27.8580,25.9580,30.2541,31.7131,32.1747,27.9207,26.1071
600472.2416,3628680.3376,27.1024,26.1922,27.8162,26.1284,30.2745,31.4714,32.0946,27.8998,24.1504
600472.2416,3628680.1484,27.1024,26.0858,27.8789,26.2560,30.2133,31.4714,32.0946,27.9625,24.0635
600472.2416,3628679.9591,27.0813,26.1709,27.8162,26.5319,30.2133,31.3301,31.9141,28.0251,24.0200
600472.2416,3628679.7699,27.1024,26.1709,27.7743,26.5954,30.1724,31.3301,31.5319,28.0460,24.0852
600472.2416,3628679.5806,27.1024,26.3197,27.7115,26.5742,30.2133,31.3301,31.1887,28.0460,24.0200
600472.2416,3628679.3913,27.1445,26.3410,27.6487,26.8704,30.2337,31.2291,30.9254,27.9416,24.0852
600472.2416,3628679.2021,27.0813,26.4259,27.5858,26.7647,30.2541,31.2291,30.2745,27.9416,24.0852
600472.2416,3628679.0128,27.0392,26.3410,27.4599,26.7013,30.3153,30.8849,30.2745,27.9834,24.0635
600472.2416,3628678.8236,27.0813,26.2560,27.5229,26.7013,30.3153,30.9254,30.4376,28.0460,24.0852
600472.2416,3628678.6343,27.0603,26.0006,27.3759,26.7224,30.3153,30.5395,30.2337,28.0460,23.9765
600472.2416,3628678.4450,27.1024,25.9153,27.3759,26.6589,30.2949,29.9475,29.8041,28.0460,23.9982
600472.2416,3628678.2558,27.0603,25.9367,27.2918,26.7647,30.2949,29.6399,29.4344,28.0251,23.9329
600472.2416,3628678.0665,27.1445,25.8300,27.2708,26.8704,30.2949,29.0839,29.0426,27.9625,23.9765
600472.2416,3628677.8773,27.0603,25.6163,27.1866,26.9759,30.2541,29.0839,29.0426,27.9625,23.9765
600472.2416,3628677.6880,27.1024,25.6377,27.0813,26.9970,30.2541,28.8979,28.8979,27.8371,23.9329
600472.2416,3628677.4987,27.1024,25.6163,27.3129,26.8492,30.2337,28.8565,29.1046,27.8998,23.8676
600472.2416,3628677.3095,27.2077,25.5949,27.4389,26.8070,30.1724,28.5455,29.2490,28.0668,23.8676
600472.2416,3628677.1202,27.1235,25.4878,27.9625,26.8915,30.0498,28.5455,29.1046,28.3585,23.8458
600472.2416,3628676.9309,27.1024,25.4664,28.2128,27.1024,29.9680,28.4001,29.0013,28.5871,23.9112
600472.2416,3628676.7417,27.0181,25.5093,28.2336,27.1024,29.8861,28.4001,29.0013,28.6078,23.8022
600472.2416,3628676.5524,27.0603,25.5093,28.5040,27.3129,29.8041,28.4209,28.5663,28.6908,23.7368
600472.2416,3628676.3632,27.0603,25.4878,28.4001,27.3129,29.7631,28.3793,28.5871,28.5871,23.7150
600472.2416,3628676.1739,27.0813,25.5093,28.2961,27.3969,29.7836,28.3585,28.5663,28.6078,23.7150
600472.2416,3628675.9846,27.1235,25.5307,27.8371,27.2918,29.7426,28.2753,28.3169,28.6908,23.7586
600472.2416,3628675.7954,27.1656,25.5521,27.6487,27.2498,29.7015,28.3377,28.3585,28.7944,23.6931
600472.2416,3628675.6061,27.0813,25.5093,27.2077,27.6906,29.6194,28.3169,28.3585,29.0219,23.6713
600472.2416,3628675.4169,26.9970,25.4236,27.1235,28.6493,29.5783,28.2961,28.4625,29.1046,23.6495
600472.2416,3628675.2276,26.9759,25.4664,27.2708,28.0668,29.5783,28.3377,28.4209,29.1871,23.6713
600472.2416,3628675.0383,27.0181,25.4878,27.4389,27.6487,29.5166,28.2753,28.3793,28.7530,23.7368
600472.2416,3628674.8491,26.9759,25.4236,27.6487,30.1724,29.5166,28.3169,28.3793,28.7530,23.7586
600472.2416,3628674.6598,26.9548,25.4878,27.7743,28.7737,29.2077,28.3169,28.4001,28.3585,23.6931
600472.2416,3628674.4706,26.9126,25.5093,27.8998,27.1445,29.2077,28.2961,28.4001,28.1086,23.7586
600472.2416,3628674.2813,26.9126,25.4878,27.9207,27.1656,29.2077,28.5663,28.5871,28.1086,23.7150
600472.2416,3628674.0920,26.8281,25.4664,28.0042,27.2498,29.1046,28.5871,28.7322,27.8580,23.6931
600472.2416,3628673.9028,26.8915,25.5735,28.0877,27.6277,29.0633,28.6078,28.7737,27.8580,23.7368
600472.2416,3628673.7135,26.8070,25.5521,28.1086,28.5040,28.9599,28.4417,28.8772,27.9207,23.6713
600472.2416,3628673.5243,26.8281,25.5735,28.1294,30.3357,29.0633,28.4209,29.0013,27.8998,23.6713
600472.2416,3628673.3350,26.8070,25.5735,28.1086,30.3765,29.1665,28.4001,29.0013,27.9207,23.7150
600472.2416,3628673.1457,26.8492,25.5735,28.1294,31.4714,29.1871,28.4001,29.2284,27.9834,23.7150
600472.2416,3628672.9565,26.7013,25.6804,28.1086,32.2348,29.1665,28.5248,29.2077,28.0460,23.6713
600472.2416,3628672.7672,26.7224,25.6163,28.1086,32.2348,29.1252,28.5248,29.0013,28.4625,23.5839
600472.2416,3628672.5779,26.7647,25.6591,28.1294,31.0672,29.1046,28.7737,28.8358,27.8998,23.6058
600472.2416,3628672.3887,26.7647,25.6804,28.1086,31.3301,29.0839,28.8772,29.1046,27.8998,23.7150
600472.2416,3628672.1994,26.7859,25.7232,28.1086,31.0672,28.9806,28.8979,28.8565,27.8580,23.8240
600472.2416,3628672.0102,26.7436,25.6591,28.2128,31.0672,28.8979,29.0219,28.6908,27.8998,23.8240
600472.2416,3628671.8209,26.6589,25.7018,28.2544,29.3314,28.8772,29.0633,28.5871,27.8789,23.8240
600472.2416,3628671.6316,26.6378,25.6804,28.4625,29.2696,28.8979,29.1458,28.6908,27.8580,23.8022
600472.2416,3628671.4424,26.5531,25.8300,28.7322,29.4961,28.9806,29.1871,28.7737,28.1294,23.8676
600472.2416,3628671.2531,26.6378,25.9153,28.8565,30.2949,28.7530,29.1871,28.9806,28.1294,23.9547
600472.2416,3628671.0639,26.5954,25.9367,29.0219,30.2541,29.0633,29.1665,29.5372,28.3793,24.1070
600472.2416,3628670.8746,26.7224,25.9367,29.1046,29.5783,29.1252,29.1252,30.1520,28.4001,24.0200
600472.2416,3628670.6853,26.6589,25.9580,29.1665,29.5783,29.1458,29.1252,30.3969,28.3169,23.9547
600472.2416,3628670.4961,26.6589,26.0645,29.1871,29.1665,29.1665,29.1046,30.3357,27.9416,24.0200
600472.2416,3628670.3068,26.8704,25.9367,29.1665,28.8979,29.1046,29.1046,30.1724,27.9834,24.0200
600472.2416,3628670.1176,26.7859,26.0006,29.1046,28.9393,29.2284,29.1046,29.7426,27.9625,24.0852
600472.2416,3628669.9283,26.7436,26.0645,29.1458,28.9393,29.2902,29.1046,29.5166,27.9207,23.9765
600472.2416,3628669.7390,26.6589,26.0858,29.1252,28.8565,29.3314,29.1871,29.1871,27.9625,23.9982
600472.2416,3628669.5498,26.6166,26.1709,29.1252,28.6908,29.3108,29.1665,28.9599,27.9416,24.0200
600472.2416,3628669.3605,26.6166,25.9367,29.1252,28.4209,29.3726,29.1458,28.9599,27.9625,24.0635
600472.2416,3628669.1713,26.7013,25.9580,29.2077,28.1086,29.4138,29.1665,28.8565,27.9834,24.1938
600472.2416,3628668.9820,26.7436,25.9580,29.2284,27.7325,29.4344,29.1665,28.6908,27.8998,24.1504
600472.2416,3628668.7927,26.7436,26.0432,29.2902,27.5019,29.4344,29.1871,28.5663,27.9416,24.1504
600472.2416,3628668.6035,26.6378,25.9580,29.3314,27.5019,29.4961,29.1458,28.6078,27.9207,24.1721
600472.2416,3628668.4142,26.6378,26.0432,29.3520,27.3129,29.4755,29.1046,28.5040,27.9207,24.1070
600472.2416,3628668.2249,26.6166,26.0645,29.3726,26.5742,29.4755,29.1871,28.4417,27.8998,24.1070
600472.2416,3628668.0357,26.6589,26.0645,29.3314,26.3410,29.5372,29.1252,28.4001,27.9207,24.1504
600472.2416,3628667.8464,26.6589,26.0858,29.2490,26.3410,29.4961,29.1458,28.3585,27.8789,24.2156
600472.2416,3628667.6572,26.6801,26.0645,29.2077,26.1497,29.5372,29.2077,28.4209,27.8998,24.1938
600472.2416,3628667.4679,26.7013,26.2560,29.0839,26.2560,29.5166,29.1252,28.4417,27.8789,24.1504
600472.2416,3628667.2786,26.7013,26.2985,29.1458,26.3834,29.4961,29.1458,28.4625,27.8580,24.1070
600472.2416,3628667.0894,26.7224,26.2772,29.1665,26.5107,29.4755,29.1665,28.4001,27.8580,24.1504
600472.2416,3628666.9001,26.6589,26.1284,29.2490,26.4683,29.4344,29.1046,28.3793,27.8580,24.1938
600472.2416,3628666.7109,26.7013,26.1709,29.2696,26.6166,29.4138,29.0633,28.3377,27.8371,24.1721
600472.2416,3628666.5216,26.6166,26.2347,29.0633,26.5742,29.4138,29.0426,28.3585,27.8371,24.1504
600472.2416,3628666.3323,26.7436,26.2772,29.0013,26.5107,29.4344,29.0426,28.4001,27.8371,24.1504
600472.2416,3628666.1431,26.7436,26.2347,28.8979,26.4259,29.4549,29.0633,28.4417,27.8162,24.1721
600472.2416,3628665.9538,26.7436,25.9580,28.7737,26.4895,29.4755,29.0633,28.5248,27.8371,24.1721
600472.2416,3628665.7646,26.7859,25.9367,28.4001,26.4471,29.5988,28.9599,28.4832,27.8371,24.1721
600472.2416,3628665.5753,26.7647,25.9367,27.9834,26.5954,29.6194,29.0426,28.4832,27.7952,24.1721
600472.2416,3628665.3860,26.7436,25.9153,27.9416,26.7013,29.6810,29.0633,28.4209,27.7952,24.1721
600472.2416,3628665.1968,26.7647,25.8940,27.8789,26.7013,29.6605,29.0839,28.4832,27.8580,24.1504
600472.2416,3628665.0075,26.7647,25.9367,27.8162,26.7224,29.6810,29.0839,28.5040,27.8162,24.1504
600472.2416,3628664.8182,26.7859,25.9580,27.6696,26.8070,29.6810,29.0633,28.6078,27.7743,24.1504
600472.2416,3628664.6290,26.8281,25.9367,27.5229,26.9548,29.6399,29.0219,28.8358,27.7743,24.1504
600472.2416,3628664.4397,26.7436,25.9367,27.4599,27.0813,29.6605,29.0013,29.0219,27.7743,24.1504
600472.2416,3628664.2505,26.7436,25.9580,27.3969,27.0181,29.6810,29.0219,28.9186,27.8371,24.1721
600472.2416,3628664.0612,26.7436,26.0006,27.3969,27.1445,29.5988,29.0013,28.9806,27.8371,24.2156
600472.2416,3628663.8719,26.7647,26.0006,27.3339,27.1445,29.6194,28.9806,29.5783,27.7952,24.1721
600472.2416,3628663.6827,26.6801,26.0006,27.3969,27.4179,29.6194,29.0013,29.5372,27.8162,24.1938
600472.2416,3628663.4934,26.6801,26.0006,27.8162,27.0181,29.5988,29.0219,29.8041,27.7952,24.1938
600472.4308,3628682.4195,27.1235,26.0006,27.7952,28.4832,30.4173,30.0294,32.6941,28.1086,26.0006
600472.4308,3628682.2303,27.2287,25.9367,27.7952,27.4809,30.3969,29.9270,32.6144,28.1086,26.0006
600472.4308,3628682.0410,27.2708,25.9580,27.8789,27.4809,30.3969,30.2133,32.5346,28.0251,26.0006
600472.4308,3628681.8517,27.3339,25.9580,27.8580,27.0603,30.4173,30.5598,32.5346,27.9416,26.0006
600472.4308,3628681.6625,27.3129,26.0006,27.8371,26.3834,30.3561,31.3099,32.4947,27.8998,26.0645
600472.4308,3628681.4732,27.2077,25.9367,27.7952,26.1284,30.3357,31.6728,32.4348,27.9207,26.0858
600472.4308,3628681.2840,27.2077,26.0006,27.8789,26.1284,30.3153,31.7332,32.4348,28.0042,26.0858
600472.4308,3628681.0947,27.0813,25.9580,27.8789,25.6591,30.3153,31.8136,32.3748,27.9834,26.0432
600472.4308,3628680.9054,27.0813,26.1071,27.8371,25.6163,30.3153,31.8538,32.2748,27.9625,26.0858
600472.4308,3628680.7162,27.1024,26.0645,27.7952,25.6804,30.3357,31.8136,32.2748,27.9416,26.0645
600472.4308,3628680.5269,27.2287,26.0858,27.8162,25.7232,30.2949,31.6728,32.2348,27.9416,24.1938
600472.4308,3628680.3376,27.1235,26.0006,27.8789,26.0006,30.3153,31.5722,32.0746,27.9207,24.1287
600472.4308,3628680.1484,27.1024,26.0858,27.8371,26.2560,30.2745,31.5722,32.0345,27.9625,24.0635
600472.4308,3628679.9591,27.0392,26.1709,27.8371,26.2560,30.2133,31.4714,31.9141,28.0042,24.1287
600472.4308,3628679.7699,27.0392,26.3197,27.8162,26.5531,30.2337,31.3907,31.3099,27.9625,24.0200
600472.4308,3628679.5806,27.0603,26.3410,27.7743,26.6378,30.2133,31.3907,31.3099,28.0460,23.9765
600472.4308,3628679.3913,27.1024,26.3410,27.7952,26.9548,30.2133,31.3099,30.9051,27.9834,24.0852
600472.4308,3628679.2021,27.0603,26.2772,27.7952,26.9548,30.2133,31.2897,30.0907,28.0251,24.0200
600472.4308,3628679.0128,27.0603,26.1709,27.8162,26.6801,30.3357,31.1077,29.8861,27.9834,24.0200
600472.4308,3628678.8236,27.0813,26.0006,27.7743,26.6801,30.3153,31.0065,29.9680,28.0042,23.9982
600472.4308,3628678.6343,27.0603,25.8513,27.7952,26.6589,30.2745,30.8240,29.8246,28.0042,23.9547
600472.4308,3628678.4450,27.1445,25.7659,27.7743,26.7013,30.2745,30.2541,29.8246,28.0042,23.9982
600472.4308,3628678.2558,27.0392,25.8086,27.6696,26.7436,30.2745,29.6399,29.3520,28.0668,24.1070
600472.4308,3628678.0665,27.0603,25.6804,27.5229,26.9759,30.3153,29.2284,28.7530,27.9625,23.9547
600472.4308,3628677.8773,27.0813,25.5521,27.3759,26.9759,30.2337,29.0839,28.6908,27.8789,23.9765
600472.4308,3628677.6880,27.1235,25.5307,27.3759,27.0392,30.2133,29.1046,28.8358,27.9207,23.9112
600472.4308,3628677.4987,27.1445,25.5521,27.7534,26.9337,30.1724,29.0633,28.8565,27.8789,23.8022
600472.4308,3628677.3095,27.1866,25.5949,27.9416,26.9970,30.1316,28.6908,28.8565,28.1086,23.7368
600472.4308,3628677.1202,26.9759,25.5521,28.0251,26.9970,30.0703,28.6078,28.8772,28.4417,23.7368
600472.4308,3628676.9309,26.9548,25.5949,28.1919,27.2077,29.9680,28.4832,28.9806,28.7322,23.6713
600472.4308,3628676.7417,26.9548,25.4236,28.2753,27.2077,29.9270,28.4625,28.7737,28.6908,23.8240
600472.4308,3628676.5524,27.0392,25.5735,28.2336,27.9207,29.7631,28.4209,28.5663,28.6908,23.7586
600472.4308,3628676.3632,27.0813,25.4236,28.3377,27.6696,29.7836,28.4209,28.6078,28.7322,23.7150
600472.4308,3628676.1739,27.0181,25.4878,28.3585,27.6696,29.6810,28.3169,28.6078,28.7115,23.7368
600472.4308,3628675.9846,27.1445,25.5093,28.3793,27.2708,29.7220,28.2753,28.4001,28.7115,23.7368
600472.4308,3628675.7954,27.0813,25.5307,28.1919,27.2708,29.6399,28.2544,28.3169,28.9806,23.6495
600472.4308,3628675.6061,27.0603,25.5735,27.8580,27.9207,29.6194,28.2961,28.3585,29.0013,23.6495
600472.4308,3628675.4169,26.9548,25.5093,27.6277,28.6908,29.6194,28.3169,28.2961,29.0013,23.6495
600472.4308,3628675.2276,27.0181,25.4878,27.2077,29.5988,29.5783,28.3169,28.4001,28.9599,23.6931
600472.4308,3628675.0383,27.0181,25.4021,27.1445,28.8358,29.5783,28.2961,28.4001,28.8772,23.6713
600472.4308,3628674.8491,26.9759,25.4236,27.4179,30.1724,29.5372,28.2544,28.3793,28.7737,23.7150
600472.4308,3628674.6598,26.9759,25.4878,27.5858,28.7322,29.2077,28.2336,28.3169,28.6078,23.7586
600472.4308,3628674.4706,26.9126,25.5949,27.7534,27.3759,29.2284,28.2753,28.3793,28.3793,23.7150
600472.4308,3628674.2813,26.9126,25.6591,27.8580,27.3549,29.1665,28.4209,28.6493,28.3169,23.7368
600472.4308,3628674.0920,26.8492,25.6163,27.9416,27.2498,28.9393,28.5248,28.7115,28.0042,23.7150
600472.4308,3628673.9028,26.8281,25.5521,28.0460,27.8998,29.0426,28.4625,28.7737,27.8789,23.7150
600472.4308,3628673.7135,26.8704,25.5521,28.1086,28.4625,28.9186,28.4832,28.8772,27.8580,23.6931
600472.4308,3628673.5243,26.8492,25.5949,28.1086,30.8443,28.9806,28.3585,28.8979,27.9207,23.6931
600472.4308,3628673.3350,26.8281,25.5735,28.1294,30.5395,29.1665,28.4417,29.1046,27.9625,23.6931
600472.4308,3628673.1457,26.8492,25.5949,28.1086,30.5395,29.2490,28.4417,29.0633,27.9207,23.6495
600472.4308,3628672.9565,26.7224,25.5949,28.1086,32.3148,29.1665,28.5248,28.8565,27.9416,23.7150
600472.4308,3628672.7672,26.6801,25.6163,28.0877,32.1747,29.0839,28.6908,29.0013,28.0877,23.4746
600472.4308,3628672.5779,26.7647,25.6377,28.0877,31.0470,29.0633,28.7530,28.8358,27.9207,23.6058
600472.4308,3628672.3887,26.7859,25.6591,28.0877,31.2897,29.0839,28.8358,28.8772,27.8789,23.8458
600472.4308,3628672.1994,26.7436,25.6804,28.0668,30.9862,28.8979,28.9186,28.8358,27.8580,23.8022
600472.4308,3628672.0102,26.7436,25.7018,28.1503,30.3153,28.8358,29.0426,28.6286,27.8371,23.8240
600472.4308,3628671.8209,26.6801,25.7446,28.2128,29.3726,28.8151,29.0633,28.5455,27.8371,23.7586
600472.4308,3628671.6316,26.6801,25.7659,28.1711,29.1665,28.7322,29.1046,28.6700,27.9207,23.8894
600472.4308,3628671.4424,26.6378,25.9367,28.3169,28.9599,28.6286,29.1046,28.6908,27.9625,23.9329
600472.4308,3628671.2531,26.6378,25.8727,28.5248,30.1929,28.4001,29.1871,28.8979,27.9834,23.8676
600472.4308,3628671.0639,26.6801,25.8940,29.0633,30.1929,28.8358,29.1046,30.0498,28.2753,23.8676
600472.4308,3628670.8746,26.7013,25.9153,29.0013,29.1665,29.1046,29.1252,30.2745,28.3585,23.9765
600472.4308,3628670.6853,26.7224,25.9367,29.1046,29.1458,29.1252,29.1046,30.3765,28.3169,24.0200
600472.4308,3628670.4961,26.8281,25.8727,29.1458,29.0839,29.1252,29.1046,30.1724,28.2544,24.0200
600472.4308,3628670.3068,26.8492,25.8940,29.1665,29.0839,29.1046,29.1458,30.0907,28.1503,23.9765
600472.4308,3628670.1176,26.7436,25.8940,29.0839,29.0426,29.1458,29.1252,29.7220,27.9625,24.0200
600472.4308,3628669.9283,26.6801,26.0432,29.1046,28.9186,29.2077,29.1458,29.3314,27.9207,24.0200
600472.4308,3628669.7390,26.6589,26.1497,29.1046,28.8772,29.2284,29.1458,28.9806,27.9207,23.9982
600472.4308,3628669.5498,26.7013,26.0432,29.1046,28.8151,29.2696,29.1665,28.7530,27.9416,24.0200
600472.4308,3628669.3605,26.6589,26.0432,29.1665,28.6493,29.3108,29.1252,28.7737,27.9207,24.0200
600472.4308,3628669.1713,26.6589,26.0432,29.1871,28.0877,29.3314,29.1665,28.7737,27.8789,24.1504
600472.4308,3628668.9820,26.7224,26.0006,29.1046,28.0877,29.3314,29.1665,28.6493,27.8998,24.1504
600472.4308,3628668.7927,26.7224,25.9580,29.1665,27.6277,29.4549,29.2490,28.5663,27.8998,24.1504
600472.4308,3628668.6035,26.7013,26.0006,29.1871,27.5648,29.4344,29.2284,28.4832,27.8998,24.1721
600472.4308,3628668.4142,26.6378,25.9580,29.2284,27.1445,29.4549,29.1252,28.4417,27.9207,24.1287
600472.4308,3628668.2249,26.5954,26.0858,29.2284,26.7647,29.5166,29.1458,28.5040,27.9207,24.0852
600472.4308,3628668.0357,26.6589,26.0645,29.3520,26.5531,29.5372,29.1665,28.4001,27.8580,24.1721
600472.4308,3628667.8464,26.6378,26.0858,29.3520,26.3834,29.4549,29.1458,28.3793,27.8789,24.1721
600472.4308,3628667.6572,26.6378,26.0858,29.3108,26.3834,29.4755,29.2077,28.3585,27.8162,24.1721
600472.4308,3628667.4679,26.6378,26.2560,29.2696,26.4471,29.4755,29.1252,28.4001,27.8789,24.1504
600472.4308,3628667.2786,26.7436,26.2347,29.1252,26.5954,29.5166,29.2077,28.4417,27.8580,24.1721
600472.4308,3628667.0894,26.6589,26.1497,29.1046,26.5954,29.4549,29.1252,28.3585,27.8789,24.1721
600472.4308,3628666.9001,26.7224,26.1709,29.0839,26.5954,29.4344,29.0839,28.3169,27.8371,24.1721
600472.4308,3628666.7109,26.7224,26.1709,29.1046,26.6166,29.3932,29.0839,28.3169,27.8162,24.2373
600472.4308,3628666.5216,26.7436,26.1922,29.1046,26.5954,29.3726,29.0013,28.3377,27.8371,24.1721
600472.4308,3628666.3323,26.7224,26.1709,29.1046,26.6378,29.3520,29.0013,28.3793,27.7952,24.1504
600472.4308,3628666.1431,26.7436,26.0432,29.0219,26.5531,29.3520,29.0219,28.4209,27.8162,24.1721
600472.4308,3628665.9538,26.7647,26.0432,28.9186,26.4895,29.3932,29.0219,28.4832,27.8580,24.1938
600472.4308,3628665.7646,26.7224,26.0432,28.7737,26.5319,29.5578,28.9806,28.4209,27.8580,24.1504
600472.4308,3628665.5753,26.7224,26.0432,28.6493,26.5954,29.6194,29.0633,28.4417,27.7952,24.1721
600472.4308,3628665.3860,26.7859,25.9367,28.1711,26.7224,29.6194,29.0839,28.4209,27.8162,24.2156
600472.4308,3628665.1968,26.7436,25.9367,27.9834,26.6801,29.6605,29.0426,28.4625,27.7952,24.1938
600472.4308,3628665.0075,26.7859,26.0432,28.0042,26.7224,29.5988,29.0633,28.4625,27.8162,24.1938
600472.4308,3628664.8182,26.7859,26.0006,27.7743,26.8070,29.6810,29.0426,28.5871,27.7952,24.1287
600472.4308,3628664.6290,26.7859,26.0006,27.6068,27.0392,29.6605,29.0426,28.6908,27.7952,24.1721
600472.4308,3628664.4397,26.8070,25.9367,27.6277,27.0813,29.5988,29.0013,28.8979,27.7743,24.1287
600472.4308,3628664.2505,26.7436,25.8940,27.5648,27.0813,29.5783,28.9599,28.8358,27.7743,24.2373
600472.4308,3628664.0612,26.7436,26.0006,27.6277,27.2708,29.5783,28.9393,28.8979,27.7743,24.2373
600472.4308,3628663.8719,26.7013,25.9367,28.2128,27.3549,29.5372,28.9806,29.3520,27.8371,24.2156
600472.4308,3628663.6827,26.7436,26.0006,28.2336,27.4389,29.5578,28.9806,29.5372,27.8162,24.2590
600472.4308,3628663.4934,26.6801,25.9153,28.3793,27.2287,29.4961,29.0013,29.4961,27.7952,24.2590
600472.4308,3628663.3042,26.6378,25.9580,27.7534,27.1235,29.5783,28.9806,29.8246,27.7952,24.2373
600472.4308,3628663.1149,26.6801,25.9367,27.5858,26.7436,29.5783,29.0013,29.9475,27.7534,24.2590
600472.4308,3628662.9256,26.7013,25.9367,27.5858,26.7436,29.5578,29.0219,29.8451,27.8162,24.2590
600472.6201,3628682.6088,26.9548,25.9367,27.7534,28.8565,30.2337,29.9884,32.7340,28.1711,26.1071
600472.6201,3628682.4195,27.0603,25.9367,27.7743,28.8565,30.4376,30.1929,32.7340,28.1503,26.0006
600472.6201,3628682.2303,27.1445,26.0006,27.8789,27.5648,30.4784,29.9270,32.7141,28.0042,26.0006
600472.6201,3628682.0410,27.1866,25.9580,27.8789,27.2498,30.4173,30.2541,32.5346,27.9416,26.0006
600472.6201,3628681.8517,27.2498,25.9580,27.8580,27.1024,30.4173,30.8037,32.5346,27.8580,26.0432
600472.6201,3628681.6625,27.2708,25.9367,27.8580,26.8704,30.4173,31.6326,32.5346,27.9207,26.1071
600472.6201,3628681.4732,27.2287,25.9580,27.8580,26.7436,30.3561,31.7332,32.4547,27.8789,26.0432
600472.6201,3628681.2840,27.2077,25.9580,27.8162,26.2135,30.3153,31.8136,32.4547,27.9207,26.0432
600472.6201,3628681.0947,27.0603,25.8940,27.8580,25.9580,30.3357,31.8739,32.4148,27.9834,26.0858
600472.6201,3628680.9054,27.0603,26.0432,27.8789,25.7232,30.2949,31.8940,32.3948,27.9834,26.0432
600472.6201,3628680.7162,27.0603,26.0006,27.8998,25.7018,30.3561,31.8739,32.2748,27.9416,26.0858
600472.6201,3628680.5269,27.1656,26.0006,27.8371,25.7873,30.3357,31.7533,32.2148,27.8998,24.0852
600472.6201,3628680.3376,27.0603,25.9580,27.7952,25.7873,30.3153,31.6326,32.0345,27.8998,24.0200
600472.6201,3628680.1484,27.0392,26.0645,27.8371,26.2135,30.3153,31.5923,32.0345,27.8998,24.1070
600472.6201,3628679.9591,26.9759,26.1284,27.8371,26.3197,30.2745,31.4714,31.9141,27.9207,24.0852
600472.6201,3628679.7699,27.0392,26.2135,27.7743,26.5531,30.2949,31.3301,31.4310,27.8998,24.0200
600472.6201,3628679.5806,27.0392,26.2560,27.7743,26.6166,30.2541,31.3705,31.0065,27.8580,24.0635
600472.6201,3628679.3913,27.0392,26.2135,27.8789,26.9548,30.3153,31.3907,30.6005,28.0251,24.0200
600472.6201,3628679.2021,27.0181,26.2135,27.8162,27.0603,30.3357,31.3099,29.7836,28.0460,23.9982
600472.6201,3628679.0128,27.0813,26.2135,27.8162,26.7224,30.3153,31.2089,29.7836,28.0668,23.9329
600472.6201,3628678.8236,27.1024,26.0858,27.8789,26.6589,30.3153,31.1482,29.6810,28.0251,23.8894
600472.6201,3628678.6343,27.0181,26.0858,27.7743,26.6801,30.3153,31.0065,29.6605,27.9834,23.8894
600472.6201,3628678.4450,27.0813,25.8513,27.7534,26.7436,30.2949,30.1724,29.3726,27.9834,24.0200
600472.6201,3628678.2558,27.1235,25.8086,27.6906,26.7436,30.3357,29.7836,28.8565,28.0251,24.0200
600472.6201,3628678.0665,27.1656,25.8727,27.6277,26.8492,30.3357,29.4549,28.5248,27.9207,23.9329
600472.6201,3628677.8773,27.0392,25.5307,27.4599,27.0392,30.2541,29.4138,28.5248,27.9207,23.8676
600472.6201,3628677.6880,26.9759,25.5307,27.4599,27.0813,30.2133,29.4138,28.8358,27.9207,23.8240
600472.6201,3628677.4987,27.1235,25.4236,27.7743,27.0181,30.1316,29.1871,28.7530,28.0042,23.8240
600472.6201,3628677.3095,27.1866,25.5735,27.8580,26.9759,30.1316,29.0839,28.8565,28.4209,23.7150
600472.6201,3628677.1202,27.0181,25.5093,28.0251,27.3339,29.9680,28.5663,28.7322,28.7115,23.7150
600472.6201,3628676.9309,26.9759,25.5521,28.1086,27.6487,29.9475,28.5248,28.6286,28.9393,23.6495
600472.6201,3628676.7417,26.9126,25.5735,28.1503,27.5019,29.8656,28.5663,28.7737,28.8358,23.6495
600472.6201,3628676.5524,26.9337,25.5307,28.1919,28.2544,29.7015,28.5040,28.5663,28.7530,23.6713
600472.6201,3628676.3632,27.0813,25.4236,28.2128,27.9416,29.6605,28.4832,28.6286,28.8565,23.6931
600472.6201,3628676.1739,27.0392,25.5307,28.3793,27.9416,29.6605,28.4209,28.5871,28.8565,23.7150
600472.6201,3628675.9846,26.9970,25.4664,28.6078,27.5229,29.6399,28.4209,28.3377,28.8565,23.7150
600472.6201,3628675.7954,26.9970,25.5949,28.4625,27.5439,29.5372,28.3169,28.2753,29.1458,23.6495
600472.6201,3628675.6061,26.9970,25.5521,28.2128,29.1046,29.4549,28.3169,28.3585,28.9186,23.6713
600472.6201,3628675.4169,26.9126,25.4878,28.1086,29.2696,29.3932,28.2961,28.2961,28.9186,23.6931
600472.6201,3628675.2276,26.9548,25.5093,27.8580,29.5988,29.3520,28.2544,28.3377,28.8979,23.6713
600472.6201,3628675.0383,26.9759,25.4878,27.6487,29.1871,29.3726,28.2336,28.3585,28.7944,23.7150
600472.6201,3628674.8491,26.9337,25.4236,27.2287,30.7631,29.3726,28.2336,28.3585,28.7944,23.7586
600472.6201,3628674.6598,26.9126,25.5093,27.4179,30.2949,29.1046,28.2128,28.3169,28.6908,23.7150
600472.6201,3628674.4706,26.9126,25.5949,27.4599,27.4809,29.0633,28.2544,28.3585,28.5040,23.7368
600472.6201,3628674.2813,26.8704,25.6163,27.7534,27.7325,29.0013,28.5455,28.6078,28.5040,23.7586
