X,Y,10/27/2021,12/14/2021,3/4/2022,3/20/2022,3/28/2022,4/13/2022,4/21/2022,1/26/2024,1/29/2024
600522.1759,3628719.2142,26.4046,25.8513,26.9126,30.0498,30.2133,29.9475,30.1316,27.4179,25.6804
600522.3651,3628725.4577,29.3108,25.9153,27.3549,30.7834,28.2753,29.7836,29.0839,27.5858,24.2807
600522.3651,3628725.2685,29.1665,25.6591,27.3759,30.6208,28.3169,29.8041,29.2490,27.5229,24.2807
600522.3651,3628725.0793,28.8151,25.6163,27.3969,30.5395,28.2961,29.8861,29.4961,27.5439,24.3674
600522.3651,3628724.8901,28.5871,25.6377,27.3759,30.5191,28.5248,29.8861,29.2077,27.5439,24.3024
600522.3651,3628724.7009,27.8162,25.6804,27.3969,30.4376,28.5040,29.8451,29.4344,27.4809,24.3457
600522.3651,3628724.5117,27.5858,25.6804,27.2918,30.4173,28.5871,29.8656,29.5988,27.5019,24.3457
600522.3651,3628724.3225,27.6487,25.6591,27.3129,30.3153,28.6493,29.9270,29.4549,27.5439,24.2807
600522.3651,3628724.1333,27.7115,25.7659,27.3339,29.9475,28.6493,29.9065,29.5372,27.5858,24.3024
600522.3651,3628723.9441,27.7743,25.9367,27.2708,29.0633,28.6286,29.8451,29.0219,27.5439,24.2590
600522.3651,3628723.7549,27.8162,25.8727,27.2287,30.1929,28.6493,29.6399,28.8151,27.5439,24.2807
600522.3651,3628723.5657,27.7743,25.8727,27.2498,30.2541,28.4625,29.5166,28.7322,27.5858,24.2590
600522.3651,3628723.3765,27.8789,25.8727,27.2708,30.3153,28.4001,29.4344,28.7322,27.5858,24.3457
600522.3651,3628723.1873,27.7743,25.6591,27.2498,28.6286,28.2128,29.5372,28.8151,27.5019,24.2373
600522.3651,3628722.9981,27.4389,25.7232,27.1656,28.0460,28.1711,29.5166,28.8565,27.5019,24.3024
600522.3651,3628722.8089,27.3969,25.7232,27.2498,28.4832,28.3793,29.5783,29.1046,27.5648,24.3891
600522.3651,3628722.6197,27.1235,25.7446,27.1656,29.1046,28.3169,29.4961,29.1046,27.5019,24.3674
600522.3651,3628722.4305,26.9337,25.5735,27.1656,29.1665,28.1711,29.5578,29.0013,27.5019,24.3457
600522.3651,3628722.2414,26.8492,25.4878,27.0813,29.7426,28.1294,29.5783,29.3520,27.5019,24.3891
600522.3651,3628722.0522,26.8070,25.4878,27.0392,29.8451,28.2128,29.5166,29.2902,27.5019,24.4107
600522.3651,3628721.8630,26.7859,25.3807,27.1024,30.4987,28.3585,29.3726,29.3932,27.5229,25.5949
600522.3651,3628721.6738,26.7647,25.4236,27.0813,31.3099,28.3585,29.2902,29.7220,27.4389,25.5949
600522.3651,3628721.4846,26.7013,25.4236,27.1235,31.4512,28.6078,29.3726,29.7220,27.5229,25.6163
600522.3651,3628721.2954,26.7436,25.4664,27.1235,32.2548,28.5663,29.3520,29.8861,27.5858,25.6163
